Date,Area Name,Road/Intersection Name,Traffic Volume,Average Speed,Travel Time Index,Congestion Level,Road Capacity Utilization,Incident Reports,Environmental Impact,Public Transport Usage,Traffic Signal Compliance,Parking Usage,Pedestrian and Cyclist Count,Weather Conditions,Roadwork and Construction Activity,Year,Month,Day_of_Week,Day_Name,Is_Weekend,Quarter,Day_of_Month,Traffic Volume_Lag1,Traffic Volume_Lag7,Traffic Volume_Rolling7,Congestion Level_Lag1,Congestion Level_Lag7,Congestion Level_Rolling7,Average Speed_Lag1,Average Speed_Lag7,Average Speed_Rolling7,Speed_Volume_Ratio,Congestion_per_Incident,Road_Avg_Congestion,Area_Avg_Congestion,Congestion_Deviation
2023-11-14,Jayanagar,South End Circle,27309,20.0,1.5,88.40770698744943,100.0,2,104.618,76.214527955486,74.20292476199766,54.99657008216823,91,Clear,No,2023,11,1,Tuesday,0,4,14,26205.0,9224.0,27986.85714285714,80.82523154496204,39.62391690759223,85.27222184898619,28.570028355635987,61.635670677709655,41.289893000433345,0.7323592954703577,29.469235662483143,77.27739771474884,76.99832386366552,11.130309272700586
2023-11-15,Jayanagar,South End Circle,24175,55.58323632979656,1.0766296354131528,71.94057141856752,100.0,0,98.35,42.21814466795298,92.51255811711992,57.651155489364456,86,Clear,No,2023,11,2,Wednesday,0,4,15,27309.0,36475.0,30570.428571428572,88.40770698744943,100.0,92.24133471753723,20.0,33.61821364212348,35.341940046474825,2.2992031573855867,71.94057141856752,77.27739771474884,76.99832386366552,-5.336826296181329
2023-11-18,Jayanagar,South End Circle,18446,53.40488615777698,1.0270106473101783,64.85758612341306,89.35889617297288,0,86.892,79.01942136398135,95.86197487096314,86.38681522376186,102,Clear,No,2023,11,5,Saturday,1,4,18,24175.0,34441.0,28813.285714285714,71.94057141856752,100.0,88.23284492018972,55.58323632979656,47.5580329065,38.47980043042812,2.895201461442967,64.85758612341306,77.27739771474884,76.99832386366552,-12.419811591335787
2023-11-20,Jayanagar,South End Circle,18303,64.52227094342747,1.3914726603591672,57.40605218494426,95.41944526717351,0,86.606,76.85448116949567,71.55244281374982,90.31225949447716,86,Windy,No,2023,11,0,Monday,0,4,20,18446.0,27409.0,26528.285714285714,64.85758612341306,85.9771256975959,83.2125000806773,53.40488615777698,41.56444139837351,39.31506518061055,3.525229248944297,57.40605218494426,77.27739771474884,76.99832386366552,-19.871345529804586
2023-11-21,Jayanagar,South End Circle,17600,37.06114561488347,1.317135215792936,68.04777227694584,87.95052432068428,2,85.2,20.17542066908107,72.40419455784962,69.37707149327136,99,Rain,No,2023,11,1,Tuesday,0,4,21,18303.0,32625.0,25227.428571428572,57.40605218494426,100.0,79.1309181502985,64.52227094342747,46.87747642526425,42.59475511561826,2.1057469099365607,22.682590758981945,77.27739771474884,76.99832386366552,-9.229625437803008
2023-11-23,Jayanagar,South End Circle,32547,20.0,1.5,100.0,100.0,4,115.094,59.73773300793017,73.57139485581642,96.23173051389227,119,Fog,No,2023,11,3,Thursday,0,4,23,17600.0,29529.0,23081.0,68.04777227694584,90.4792787927532,74.5663141898622,37.06114561488347,29.205387597426565,41.192422142706725,0.6144959596890651,20.0,77.27739771474884,76.99832386366552,22.722602285251156
2023-11-25,Jayanagar,South End Circle,24079,46.8257723800854,1.0583591238929664,81.99489746551733,100.0,1,98.158,54.57905293822529,98.38703660901186,91.22752647617484,113,Clear,No,2023,11,5,Saturday,1,4,25,32547.0,26205.0,23512.14285714286,100.0,80.82523154496204,75.92641721946889,20.0,28.570028355635987,39.87736677164578,1.9446726350797539,40.99744873275866,77.27739771474884,76.99832386366552,4.717499750768482
2023-11-26,Jayanagar,South End Circle,10991,25.40328130336892,1.2281828997657072,44.970535386893225,56.68488424145022,1,71.982,46.72997427013726,82.11699117049129,81.49478845879014,203,Rain,No,2023,11,6,Sunday,1,4,26,24079.0,27309.0,23208.428571428572,81.99489746551733,88.40770698744943,76.09351235097678,46.8257723800854,20.0,42.485330203709985,2.3112802568800768,22.485267693446612,77.27739771474884,76.99832386366552,-32.30686232785562
2023-11-27,Jayanagar,South End Circle,26946,27.999971764797724,1.5,96.11816778783086,100.0,2,103.892,36.84916949089616,91.25959902698092,83.4556824227719,101,Clear,No,2023,11,0,Monday,0,4,27,10991.0,24175.0,20877.285714285714,44.970535386893225,71.94057141856752,69.8882021223259,25.40328130336892,55.58323632979656,43.257227532762684,1.039114219728261,32.039389262610285,77.27739771474884,76.99832386366552,18.840770073082012
2023-11-28,Jayanagar,South End Circle,31053,33.03762105433634,1.5,100.0,100.0,1,112.106,49.711460448553936,90.35811637231232,70.94807476886021,121,Overcast,Yes,2023,11,1,Tuesday,0,4,28,26946.0,18446.0,21273.14285714286,96.11816778783086,64.85758612341306,73.34214446079207,27.999971764797724,53.40488615777698,39.31676116633428,1.063910767215288,50.0,77.27739771474884,76.99832386366552,22.722602285251156
2023-11-29,Jayanagar,South End Circle,17549,40.91433128649757,1.0828511353802222,53.97280628983617,90.77603161921331,0,85.098,54.24108657586697,74.14803748074688,74.18841519072282,105,Clear,No,2023,11,2,Wednesday,0,4,29,31053.0,18303.0,23074.14285714286,100.0,57.40605218494426,78.36248930030449,33.03762105433634,64.52227094342747,36.40715186584276,2.331433773234804,53.97280628983617,77.27739771474884,76.99832386366552,-23.304591424912672
2023-11-30,Jayanagar,South End Circle,32761,35.5953614416227,1.5,100.0,100.0,2,115.522,68.29932673920314,74.24004659068997,65.27761995332152,113,Clear,No,2023,11,3,Thursday,0,4,30,17549.0,17600.0,22966.428571428572,53.97280628983617,68.04777227694584,77.87202560100334,40.91433128649757,37.06114561488347,33.034589057709915,1.0865163286109305,33.333333333333336,77.27739771474884,76.99832386366552,22.722602285251156
2023-12-02,Jayanagar,South End Circle,18077,27.1778605112304,1.393030149460915,54.422629458607055,93.30869337667602,0,86.154,10.648424938887825,91.2869972121083,74.49250100235993,99,Rain,No,2023,12,5,Saturday,1,4,2,32761.0,32547.0,25132.285714285714,100.0,100.0,82.43662956143966,35.5953614416227,20.0,32.82519131867266,1.5034497157288487,54.422629458607055,77.27739771474884,76.99832386366552,-22.85476825614179
2023-12-06,Jayanagar,South End Circle,36694,35.92622100057224,1.5,100.0,100.0,4,123.388,47.402946207748094,62.14484124881465,70.54497396409964,104,Clear,Yes,2023,12,2,Wednesday,0,4,6,18077.0,24079.0,23065.14285714286,54.422629458607055,81.99489746551733,75.92557662695495,27.1778605112304,46.8257723800854,33.85059996313415,0.9790761705066834,20.0,77.27739771474884,76.99832386366552,22.722602285251156
2023-12-08,Jayanagar,South End Circle,18961,40.62873661080312,1.1002908861363123,59.63972710667591,91.8694124360402,1,87.922,77.33220897273797,92.38918008046528,78.32353407346841,109,Overcast,Yes,2023,12,4,Friday,0,4,8,36694.0,10991.0,24867.285714285714,100.0,44.970535386893225,78.49773413188105,35.92622100057224,25.40328130336892,32.29352119463227,2.142752840609837,29.819863553337957,77.27739771474884,76.99832386366552,-17.63767060807293
2023-12-11,Jayanagar,South End Circle,9890,42.81243158648447,1.284671538511346,34.37165137721158,51.468224722360986,0,69.78,30.94480899008531,91.63224287239017,50.53603441753205,192,Rain,No,2023,12,0,Monday,0,4,11,18961.0,26946.0,26005.85714285714,59.63972710667591,96.11816778783086,80.59333294899285,40.62873661080312,27.999971764797724,34.468586238551445,4.328860625529269,34.37165137721158,77.27739771474884,76.99832386366552,-42.905746337537266
2023-12-12,Jayanagar,South End Circle,36662,34.558506973162025,1.5,100.0,100.0,2,123.324,53.254534036171385,95.40535641143536,86.33243006705217,96,Rain,Yes,2023,12,1,Tuesday,0,4,12,9890.0,31053.0,23569.285714285714,34.37165137721158,100.0,71.7724020331901,42.81243158648447,33.03762105433634,36.584651927363836,0.9426247060488251,33.333333333333336,77.27739771474884,76.99832386366552,22.722602285251156
2023-12-13,Jayanagar,South End Circle,20774,46.24634908737885,1.2713327927647406,66.81576572834925,100.0,1,91.548,28.75071490770675,61.151752363889614,51.90621219932135,92,Clear,No,2023,12,2,Wednesday,0,4,13,36662.0,17549.0,24370.571428571428,100.0,53.97280628983617,71.7724020331901,34.558506973162025,40.91433128649757,36.801921344338936,2.2261648737546382,33.407882864174624,77.27739771474884,76.99832386366552,-10.461631986399595
2023-12-14,Jayanagar,South End Circle,10747,49.27283761151761,1.0446145344724904,35.20966784083606,56.88461716175141,1,71.494,46.9868608372534,74.81574533067209,71.8279399753758,191,Rain,No,2023,12,3,Thursday,0,4,14,20774.0,32761.0,24831.285714285714,66.81576572834925,100.0,73.60711052440625,46.24634908737885,35.5953614416227,37.56363817303626,4.58479925667792,17.60483392041803,77.27739771474884,76.99832386366552,-42.06772987391278
2023-12-15,Jayanagar,South End Circle,20816,29.35797748789589,1.0637676906255278,73.16600880650441,100.0,1,91.632,42.070811809797966,85.97840297565448,76.1087219182108,94,Clear,No,2023,12,4,Friday,0,4,15,10747.0,18077.0,21686.428571428572,35.20966784083606,54.422629458607055,64.35134878738283,49.27283761151761,27.1778605112304,39.5175633401641,1.4103563358904636,36.583004403252204,77.27739771474884,76.99832386366552,-4.111388908244436
2023-12-18,Jayanagar,South End Circle,39338,31.524838158937605,1.5,100.0,100.0,1,128.676,39.69354955355254,86.43239681316928,71.93250781130138,108,Clear,No,2023,12,0,Monday,0,4,18,20816.0,36694.0,22077.714285714286,73.16600880650441,100.0,67.02897440851102,29.35797748789589,35.92622100057224,39.82900862254489,0.8013838568035386,50.0,77.27739771474884,76.99832386366552,22.722602285251156
2023-12-19,Jayanagar,South End Circle,16284,40.58125534297236,1.0500562115579402,62.90478483051204,83.07013180442001,0,82.568,66.87309281161151,81.23019583213906,55.4741781157562,99,Clear,No,2023,12,1,Tuesday,0,4,19,39338.0,18961.0,22455.428571428572,100.0,59.63972710667591,67.02897440851102,31.524838158937605,40.62873661080312,39.20023964516851,2.4920937940906636,62.90478483051204,77.27739771474884,76.99832386366552,-14.372612884236801
2023-12-21,Jayanagar,South End Circle,17386,46.512133304900885,1.1944753814420888,55.615869070939816,89.34257611136682,1,84.77199999999999,60.87243470496912,76.62650419773142,59.2601107914084,98,Clear,Yes,2023,12,3,Thursday,0,4,21,16284.0,9890.0,22073.0,62.90478483051204,34.37165137721158,67.49541122620191,40.58125534297236,42.81243158648447,39.19345660690697,2.675263620436034,27.807934535469908,77.27739771474884,76.99832386366552,-21.661528643809028
2023-12-22,Jayanagar,South End Circle,28920,25.272247232575342,1.5,100.0,100.0,1,107.84,15.624359752444082,91.69287126293914,70.6272928938775,99,Clear,No,2023,12,4,Friday,0,4,22,17386.0,36662.0,23143.85714285714,55.615869070939816,100.0,70.53029946816308,46.512133304900885,34.558506973162025,39.721985423823604,0.8738674700060629,50.0,77.27739771474884,76.99832386366552,22.722602285251156
2023-12-23,Jayanagar,South End Circle,34981,28.191909825122856,1.5,100.0,100.0,1,119.962,56.564303640368,93.99451718895408,83.98624391166038,123,Clear,No,2023,12,5,Saturday,1,4,23,28920.0,20774.0,22037.85714285714,100.0,66.81576572834925,70.53029946816308,25.272247232575342,46.24634908737885,38.39537688945408,0.8059206376353694,50.0,77.27739771474884,76.99832386366552,22.722602285251156
2023-12-25,Jayanagar,South End Circle,8639,46.01407600242205,1.2397727549728692,29.01128298624358,41.2461048502849,0,67.27799999999999,41.84851217170251,79.65096101389852,71.22289237334242,196,Rain,No,2023,12,0,Monday,0,4,25,34981.0,10747.0,24067.428571428572,100.0,35.20966784083606,75.27090436411319,28.191909825122856,49.27283761151761,35.81617128056037,5.3263197132101,29.01128298624358,77.27739771474884,76.99832386366552,-48.266114728505265
2023-12-26,Jayanagar,South End Circle,17209,57.13382648146195,1.230157017202733,58.17803091397354,88.00860902365184,1,84.418,36.57687500564303,74.53464108191972,96.54353988619567,98,Clear,Yes,2023,12,1,Tuesday,0,4,26,8639.0,20816.0,23766.285714285714,29.01128298624358,73.16600880650441,74.38542081345712,46.01407600242205,29.35797748789589,35.35063390783243,3.3199968900843717,29.08901545698677,77.27739771474884,76.99832386366552,-19.099366800775307
2023-12-27,Jayanagar,South End Circle,8685,36.23010827147574,1.2431213944258734,25.988464751504207,39.15652808220315,1,67.37,13.90986272042882,74.08524062321138,73.20207901049115,221,Clear,No,2023,12,2,Wednesday,0,4,27,17209.0,39338.0,23251.0,58.17803091397354,100.0,72.24428111452414,57.13382648146195,31.524838158937605,39.31861233548472,4.1715726276886285,12.994232375752103,77.27739771474884,76.99832386366552,-51.28893296324463
2023-12-29,Jayanagar,South End Circle,23595,40.78801225509214,1.341208118498069,69.68726366509327,100.0,1,97.19,21.27740508680026,63.84219463250383,65.10688756820629,92,Clear,No,2023,12,4,Friday,0,4,29,8685.0,16284.0,18872.0,25.988464751504207,62.90478483051204,61.67120465045331,36.23010827147574,40.58125534297236,39.990793780133025,1.728671848064935,34.843631832546635,77.27739771474884,76.99832386366552,-7.590134049655575
2023-12-30,Jayanagar,South End Circle,17886,50.77969051523717,1.07977095527159,68.92999756652262,89.19086769490144,3,85.77199999999999,68.76073814125888,88.03307735856329,60.462293232598384,90,Overcast,No,2023,12,5,Saturday,1,4,30,23595.0,17386.0,19916.428571428572,69.68726366509327,55.615869070939816,62.64013019825063,40.78801225509214,46.512133304900885,40.02033048186443,2.8390747240991376,17.232499391630654,77.27739771474884,76.99832386366552,-8.347400148226228
2023-12-31,Jayanagar,South End Circle,17394,31.820775388962467,1.1160356528465905,64.63902446384458,83.73842382119676,1,84.788,28.754943689273848,89.59784815435016,54.444146038802096,116,Clear,No,2023,12,6,Sunday,1,4,31,17886.0,28920.0,19987.85714285714,68.92999756652262,100.0,64.54214855476246,50.77969051523717,25.272247232575342,40.62998151191247,1.8294110261562877,32.31951223192229,77.27739771474884,76.99832386366552,-12.638373250904266
2024-01-01,Jayanagar,South End Circle,18866,49.17357403142849,1.0880998013577017,60.12166876162756,98.4482543842058,1,87.732,67.43265605783924,80.6334907793152,53.20525450795388,101,Clear,No,2024,1,0,Monday,0,1,1,17394.0,34981.0,18341.285714285714,64.63902446384458,100.0,59.49058062102597,31.820775388962467,28.191909825122856,41.565485534253476,2.6064652831245887,30.06083438081378,77.27739771474884,76.99832386366552,-17.155728953121283
2024-01-02,Jayanagar,South End Circle,34913,30.548895368433264,1.5,100.0,100.0,2,119.826,37.30146394599826,75.21354293103003,78.81427596202772,105,Overcast,No,2024,1,1,Tuesday,0,1,2,18866.0,8639.0,16039.142857142857,60.12166876162756,29.01128298624358,53.79367615840134,49.17357403142849,46.01407600242205,44.562866135154295,0.8750005834054154,33.333333333333336,77.27739771474884,76.99832386366552,22.722602285251156
2024-01-03,Jayanagar,South End Circle,16769,39.64853294469789,1.266848128057015,59.04082841402232,83.76373120413875,0,83.538,49.70504787962786,80.3673286747044,78.43527836082545,98,Clear,No,2024,1,2,Wednesday,0,1,3,34913.0,17209.0,19792.571428571428,100.0,58.17803091397354,63.93492144608082,30.548895368433264,57.13382648146195,42.35355461601303,2.3643945938754785,59.04082841402232,77.27739771474884,76.99832386366552,-18.236569300726522
2024-01-04,Jayanagar,South End Circle,34150,51.16378092976348,1.5,100.0,100.0,2,118.3,77.47621897076206,72.97738797051898,59.60541142395944,101,Fog,No,2024,1,3,Thursday,0,1,4,16769.0,8685.0,19729.714285714286,59.04082841402232,25.988464751504207,64.05817823180207,39.64853294469789,36.23010827147574,39.85565553933245,1.4982073478700875,33.333333333333336,77.27739771474884,76.99832386366552,22.722602285251156
2024-01-06,Jayanagar,South End Circle,35396,33.73012079287206,1.5,100.0,100.0,3,120.792,20.841843018349344,69.1269302224771,73.89030938198778,104,Fog,No,2024,1,5,Saturday,1,1,6,34150.0,23595.0,23367.571428571428,100.0,69.68726366509327,74.63125469587291,51.16378092976348,40.78801225509214,41.98903734765928,0.9529359473633194,25.0,77.27739771474884,76.99832386366552,22.722602285251156
2024-01-07,Jayanagar,South End Circle,9369,31.40956674714376,1.328397941276356,27.05007250687986,49.86227588185362,0,68.738,50.27361875298213,71.26963063781913,78.80424583127294,187,Clear,No,2024,1,6,Sunday,1,1,7,35396.0,17886.0,25053.428571428572,100.0,68.92999756652262,78.96164560085958,33.73012079287206,50.77969051523717,40.980767138770695,3.3524993859690215,27.05007250687986,77.27739771474884,76.99832386366552,-50.22732520786899
2024-01-09,Jayanagar,South End Circle,41906,45.293118687192994,1.5,100.0,100.0,4,133.812,18.000175585741495,80.30782649606178,86.43579308440442,108,Fog,No,2024,1,1,Tuesday,0,1,9,9369.0,17394.0,23836.714285714286,27.05007250687986,64.63902446384458,72.97879916376776,31.40956674714376,31.820775388962467,38.21360660047163,1.0808265806135875,20.0,77.27739771474884,76.99832386366552,22.722602285251156
2024-01-10,Jayanagar,South End Circle,9718,39.92851328186335,1.103363456209958,31.83453478200738,49.24226225700396,0,69.436,48.03710072924008,98.218039966361,59.21117191022816,221,Fog,No,2024,1,2,Wednesday,0,1,10,41906.0,18866.0,27338.428571428572,100.0,60.12166876162756,78.03036709750425,45.293118687192994,49.17357403142849,40.13822707164742,4.108717151869042,31.83453478200738,77.27739771474884,76.99832386366552,-45.44286293274146
2024-01-12,Jayanagar,South End Circle,25095,35.634625690451706,1.5,86.0410338801647,100.0,3,100.19,29.9881805985732,99.85393566221026,84.0355527235941,102,Fog,Yes,2024,1,4,Friday,0,1,12,9718.0,34913.0,26031.571428571428,31.83453478200738,100.0,73.98934795755851,39.92851328186335,30.548895368433264,38.81750410742383,1.4199890691552783,21.510258470041176,77.27739771474884,76.99832386366552,8.76363616541586
2024-01-15,Jayanagar,South End Circle,28407,48.820519481264405,1.5,91.67884172544817,100.0,0,106.814,34.51881787524725,89.00174118793609,82.76961107637075,115,Fog,No,2024,1,0,Monday,0,1,15,25095.0,16769.0,24629.0,86.0410338801647,59.04082841402232,71.99520994043918,35.634625690451706,39.64853294469789,39.54403701056932,1.7186087753463726,91.67884172544817,77.27739771474884,76.99832386366552,14.401444010699322
2024-01-18,Jayanagar,South End Circle,24866,38.00706850967023,1.168401422484339,81.93366179847281,100.0,1,99.732,21.304661547031728,81.21332830205375,59.61663392116037,114,Clear,No,2024,1,3,Thursday,0,1,18,28407.0,34150.0,26291.571428571428,91.67884172544817,100.0,76.65778327064287,48.820519481264405,51.16378092976348,40.8543208015074,1.5284753683612256,40.966830899236406,77.27739771474884,76.99832386366552,4.656264083723968
